date,symbol,industry,basic_industry,close,stock_strength_score,momentum_20d,market_rs_20d,volume_confirmation_score
2025-08-12,VENUSREM,Diversified Commercial,Diversified Commercial,473.95,47.95,-5.484096121248383,-7.5,40.0
2025-08-13,VENUSREM,Diversified Commercial,Diversified Commercial,483.4,44.9,-8.18613485280152,-10.21,65.0
2025-08-14,VENUSREM,Diversified Commercial,Diversified Commercial,473.75,29.44,-14.299927641099853,-16.32,40.0
2025-08-18,VENUSREM,Diversified Commercial,Diversified Commercial,483.2,39.7,-12.55881288454579,-14.58,100.0
2025-08-19,VENUSREM,Diversified Commercial,Diversified Commercial,484.0,35.77,-10.626904256301351,-12.65,65.0
2025-08-20,VENUSREM,Diversified Commercial,Diversified Commercial,493.65,55.06,-6.990108337258604,-9.01,65.0
2025-08-21,VENUSREM,Diversified Commercial,Diversified Commercial,502.0,65.07,-3.489378064019988,-5.51,65.0
2025-08-22,VENUSREM,Diversified Commercial,Diversified Commercial,510.0,76.66,0.049043648847479915,-1.97,65.0
2026-07-02,VENUSREM,Diversified Commercial,Diversified Commercial,1754.3,99.24,238.01541425818883,236.0,100.0
2026-07-03,VENUSREM,Diversified Commercial,Diversified Commercial,1720.9,85.57,231.57996146435457,229.56,10.0
2026-07-06,VENUSREM,Diversified Commercial,Diversified Commercial,1663.9,85.2,223.08737864077673,221.07,10.0
2026-07-07,VENUSREM,Diversified Commercial,Diversified Commercial,1736.1,99.2,230.49685893774983,228.48,100.0
2026-07-08,VENUSREM,Diversified Commercial,Diversified Commercial,1697.7,85.42,219.05656831422667,217.04,10.0
2026-07-09,VENUSREM,Diversified Commercial,Diversified Commercial,1702.5,98.97,221.22641509433961,219.21,100.0
2026-07-10,VENUSREM,Diversified Commercial,Diversified Commercial,1719.5,93.86,231.05506353484793,229.04,65.0
2026-07-13,VENUSREM,Diversified Commercial,Diversified Commercial,1805.4,99.71,254.66064237304784,252.64,100.0
2026-07-14,VENUSREM,Diversified Commercial,Diversified Commercial,1895.6,99.81,279.95590298657044,277.94,100.0
2026-07-15,VENUSREM,Diversified Commercial,Diversified Commercial,1843.8,85.63,276.2089369516425,274.19,10.0
2026-07-16,VENUSREM,Diversified Commercial,Diversified Commercial,1788.5,89.8,272.3714345200916,270.35,40.0
2026-07-17,VENUSREM,Diversified Commercial,Diversified Commercial,1770.0,89.67,273.45711572950734,271.44,40.0
2026-07-20,VENUSREM,Diversified Commercial,Diversified Commercial,1693.9,84.76,257.40056968034605,255.38,10.0
2026-07-21,VENUSREM,Diversified Commercial,Diversified Commercial,1775.5,98.72,267.2941663218867,265.27,100.0
2026-07-22,VENUSREM,Diversified Commercial,Diversified Commercial,1686.9,84.66,256.0738786279684,254.05,10.0
2026-07-23,VENUSREM,Diversified Commercial,Diversified Commercial,1655.6,88.97,242.63245033112582,240.61,40.0
2026-07-24,VENUSREM,Diversified Commercial,Diversified Commercial,1649.0,88.88,240.70247933884298,238.68,40.0
2026-07-27,VENUSREM,Diversified Commercial,Diversified Commercial,1572.0,83.93,218.44424187177148,216.42,10.0
2026-07-28,VENUSREM,Diversified Commercial,Diversified Commercial,1530.7,83.7,204.9203187250996,202.9,10.0
2026-07-29,VENUSREM,Diversified Commercial,Diversified Commercial,1603.4,92.4,214.3921568627451,212.37,65.0
2026-07-30,VENUSREM,Diversified Commercial,Diversified Commercial,1539.3,40.14,-12.255600524425702,-14.28,40.0
2026-07-31,VENUSREM,Diversified Commercial,Diversified Commercial,1581.6,48.67,-8.094601661921097,-10.11,65.0
2026-08-03,VENUSREM,Diversified Commercial,Diversified Commercial,1584.1,53.51,-4.795961295750962,-6.82,65.0
2026-08-04,VENUSREM,Diversified Commercial,Diversified Commercial,1552.9,39.3,-10.552387535280216,-12.57,40.0
2026-08-05,VENUSREM,Diversified Commercial,Diversified Commercial,1524.3,25.78,-10.21381869588267,-12.23,40.0
2026-08-06,VENUSREM,Diversified Commercial,Diversified Commercial,1562.7,44.22,-8.21145374449339,-10.23,65.0
2026-08-07,VENUSREM,Diversified Commercial,Diversified Commercial,1540.7,39.18,-10.398371619656876,-12.42,40.0
2026-08-10,VENUSREM,Diversified Commercial,Diversified Commercial,1522.6,19.94,-15.664118754846578,-17.68,10.0
2026-08-11,VENUSREM,Diversified Commercial,Diversified Commercial,1568.7,44.65,-17.24519940915804,-19.27,100.0
2026-08-12,VENUSREM,Diversified Commercial,Diversified Commercial,1647.0,48.94,-10.673608851285387,-12.69,100.0
2026-08-13,VENUSREM,Diversified Commercial,Diversified Commercial,1729.3,61.74,-3.3100363433044455,-5.33,100.0
2026-08-14,VENUSREM,Diversified Commercial,Diversified Commercial,1782.1,67.73,0.683615819209038,-1.34,65.0
2026-08-17,VENUSREM,Diversified Commercial,Diversified Commercial,1803.4,81.22,6.464372158923193,4.44,65.0
2026-08-18,VENUSREM,Diversified Commercial,Diversified Commercial,1819.5,74.81,2.4781751619262105,0.46,65.0
2026-08-19,VENUSREM,Diversified Commercial,Diversified Commercial,1769.8,75.16,4.914339913450694,2.89,40.0
2026-08-20,VENUSREM,Diversified Commercial,Diversified Commercial,1765.6,75.51,6.644116936458078,4.62,40.0
2026-08-21,VENUSREM,Diversified Commercial,Diversified Commercial,1738.1,72.92,5.403274711946637,3.38,40.0
2024-05-14,VERA,,,47.0,58.01,,-2.02,40.0
2024-06-28,VERA,,,51.7,54.78,,-2.02,65.0
2024-07-18,VERA,,,56.85,59.78,,-2.02,65.0
2024-07-19,VERA,,,62.5,61.95,,-2.02,65.0
2024-07-23,VERA,,,68.75,62.52,,-2.02,65.0
2024-07-24,VERA,,,72.15,60.75,,-2.02,65.0
2024-07-25,VERA,,,75.75,59.74,,-2.02,65.0
2024-07-26,VERA,,,79.5,63.93,,-2.02,100.0
2024-07-30,VERA,,,83.45,58.99,,-2.02,65.0
2024-08-05,VERA,,,82.0,62.09,,-2.02,40.0
2024-08-06,VERA,,,86.0,66.57,,-2.02,65.0
2024-08-07,VERA,,,90.3,63.73,,-2.02,65.0
2024-08-08,VERA,,,88.0,60.93,,-2.02,40.0
2024-08-09,VERA,,,87.0,55.79,,-2.02,10.0
2024-08-12,VERA,,,91.35,64.01,,-2.02,65.0
2024-08-13,VERA,,,88.0,61.91,,-2.02,40.0
2024-08-14,VERA,,,84.5,62.25,,-2.02,40.0
2024-08-15,VERA,,,84.5,61.91,,-2.02,40.0
2024-08-16,VERA,,,87.0,67.03,,-2.02,100.0
2024-08-19,VERA,,,90.0,65.08,,-2.02,65.0
2024-08-20,VERA,,,90.5,93.81,92.5531914893617,90.53,65.0
2024-08-26,VERA,,,87.0,89.14,68.27852998065762,66.26,40.0
2024-09-02,VERA,,,90.25,98.43,58.751099384344776,56.73,100.0
2024-09-03,VERA,,,89.55,88.19,43.27999999999999,41.26,40.0
2024-09-06,VERA,,,89.55,87.04,30.254545454545443,28.23,40.0
2024-09-11,VERA,,,90.0,88.8,24.740124740124724,22.72,65.0
2024-09-13,VERA,,,90.0,82.07,18.811881188118807,16.79,40.0
2024-09-19,VERA,,,87.0,80.51,9.433962264150942,7.41,40.0
2024-09-27,VERA,,,90.0,83.32,7.84901138406231,5.83,65.0
2024-10-01,VERA,,,86.0,73.21,4.878048780487809,2.86,40.0
2024-10-02,VERA,,,86.0,61.63,0.0,-2.02,40.0
2024-10-04,VERA,,,83.5,30.41,-7.530454042081947,-9.55,10.0
2024-10-22,VERA,,,86.5,79.92,-1.7045454545454586,-3.72,65.0
2024-10-28,VERA,,,90.5,87.85,4.022988505747116,2.0,65.0
2024-10-29,VERA,,,94.25,88.13,3.1746031746031855,1.15,65.0
2024-10-30,VERA,,,97.0,91.18,10.22727272727273,8.21,65.0
2024-10-31,VERA,,,98.0,91.85,15.976331360946737,13.96,65.0
2024-11-01,VERA,,,101.25,92.04,19.82248520710059,17.8,65.0
2024-11-04,VERA,,,98.1,84.44,12.758620689655164,10.74,40.0
2024-11-08,VERA,,,93.5,77.89,3.8888888888888973,1.87,40.0
2024-11-13,VERA,,,89.0,64.37,-1.6574585635359074,-3.68,40.0
2024-11-21,VERA,,,93.0,85.98,6.896551724137923,4.88,65.0
2024-11-22,VERA,,,97.65,92.19,8.199445983379515,6.18,100.0
2024-11-25,VERA,,,96.0,77.71,7.202680067001688,5.18,40.0
2024-11-26,VERA,,,100.5,87.69,12.22780569514239,10.21,65.0
2024-11-28,VERA,,,105.0,90.83,16.666666666666675,14.65,65.0
2024-12-02,VERA,,,110.0,92.12,22.222222222222232,20.2,65.0
2024-12-03,VERA,,,106.0,86.67,21.839080459770123,19.82,40.0
2024-12-04,VERA,,,109.5,96.25,21.666666666666657,19.65,100.0
2024-12-05,VERA,,,113.0,98.49,31.39534883720929,29.38,100.0
2024-12-06,VERA,,,112.3,84.36,30.581395348837216,28.56,10.0
2024-12-09,VERA,,,107.0,87.38,28.143712574850312,26.12,40.0
2024-12-10,VERA,,,111.0,91.46,28.32369942196531,26.3,65.0
2024-12-12,VERA,,,106.0,79.47,17.12707182320441,15.11,40.0
2024-12-13,VERA,,,101.0,51.54,7.161803713527859,5.14,40.0
2024-12-19,VERA,,,96.5,27.39,-0.5154639175257714,-2.54,10.0
2024-12-20,VERA,,,96.5,35.24,-1.5306122448979553,-3.55,40.0
2024-12-24,VERA,,,96.5,32.12,-4.691358024691361,-6.71,40.0
2024-12-25,VERA,,,96.5,43.93,-1.6309887869520812,-3.65,40.0
2024-12-26,VERA,,,95.55,56.53,2.1925133689839615,0.17,40.0
2024-12-30,VERA,,,100.0,86.06,12.35955056179776,10.34,65.0
2024-12-31,VERA,,,95.5,62.27,2.6881720430107503,0.67,40.0
2025-01-03,VERA,,,91.5,29.98,-6.298003072196623,-8.32,40.0
2025-01-06,VERA,,,91.5,46.11,-4.6875,-6.71,40.0
2025-01-07,VERA,,,87.0,20.77,-13.432835820895528,-15.45,40.0
2025-01-09,VERA,,,82.75,11.27,-21.190476190476193,-23.21,10.0
2025-01-17,VERA,,,78.8,9.75,-28.363636363636367,-30.38,10.0
2025-01-29,VERA,,,76.05,14.92,-28.254716981132077,-30.27,40.0
2025-02-05,VERA,,,76.05,14.22,-30.547945205479454,-32.57,40.0
2025-02-06,VERA,,,72.5,8.63,-35.84070796460177,-37.86,10.0
2025-03-25,VERA,,,70.45,8.41,-37.26625111308993,-39.29,10.0
2025-03-26,VERA,,,69.0,12.86,-35.51401869158879,-37.53,40.0
2025-03-28,VERA,,,66.0,12.26,-40.54054054054054,-42.56,40.0
2025-05-20,VERA,,,66.0,11.88,-37.735849056603776,-39.76,40.0
2025-05-21,VERA,,,68.0,15.99,-32.67326732673267,-34.69,65.0
2026-07-03,VERA,,,65.55,22.31,-32.07253886010363,-34.09,40.0
2026-07-20,VERA,,,65.6,31.18,-32.02072538860104,-34.04,100.0
2026-07-21,VERA,,,68.0,32.71,-29.53367875647669,-31.55,100.0
2026-07-22,VERA,,,71.0,35.26,-26.42487046632125,-28.44,100.0
2026-07-23,VERA,,,74.55,38.97,-21.978021978021978,-24.0,100.0
2026-07-24,VERA,,,78.25,43.85,-21.750000000000004,-23.77,65.0
2026-07-28,VERA,,,78.25,43.06,-18.062827225130896,-20.08,40.0
2026-08-17,VERA,,,82.15,38.14,-10.218579234972669,-12.24,100.0
2026-08-18,VERA,,,86.25,40.25,-5.737704918032782,-7.76,65.0
2024-03-18,VERANDA,Diversified Commercial,Diversified Commercial,188.0,58.51,,0.0,40.0
2024-03-19,VERANDA,Diversified Commercial,Diversified Commercial,182.05,41.51,,0.0,40.0
2024-03-20,VERANDA,Diversified Commercial,Diversified Commercial,189.1,54.26,,0.0,65.0
2024-03-21,VERANDA,Diversified Commercial,Diversified Commercial,189.2,54.26,,0.0,65.0
2024-03-22,VERANDA,Diversified Commercial,Diversified Commercial,191.95,62.26,,0.0,65.0
2024-03-25,VERANDA,Diversified Commercial,Diversified Commercial,191.95,58.51,,0.0,40.0
2024-03-26,VERANDA,Diversified Commercial,Diversified Commercial,187.3,41.51,,0.0,40.0
2024-03-27,VERANDA,Diversified Commercial,Diversified Commercial,183.15,37.01,,0.0,10.0
2024-03-28,VERANDA,Diversified Commercial,Diversified Commercial,178.65,41.51,,0.0,40.0
2024-03-29,VERANDA,Diversified Commercial,Diversified Commercial,178.65,41.51,,0.0,40.0
2024-04-01,VERANDA,Diversified Commercial,Diversified Commercial,190.15,54.26,,0.0,65.0
2024-04-02,VERANDA,Diversified Commercial,Diversified Commercial,193.3,54.26,,0.0,65.0
2024-04-03,VERANDA,Diversified Commercial,Diversified Commercial,198.45,62.26,,0.0,65.0
2024-04-04,VERANDA,Diversified Commercial,Diversified Commercial,205.65,62.26,,0.0,65.0
2024-04-05,VERANDA,Diversified Commercial,Diversified Commercial,204.65,58.51,,0.0,40.0
2024-04-08,VERANDA,Diversified Commercial,Diversified Commercial,200.8,58.51,,0.0,40.0
2024-04-09,VERANDA,Diversified Commercial,Diversified Commercial,197.3,58.51,,0.0,40.0
2024-04-10,VERANDA,Diversified Commercial,Diversified Commercial,198.65,62.26,,0.0,65.0
2024-04-11,VERANDA,Diversified Commercial,Diversified Commercial,198.65,58.51,,0.0,40.0
2024-04-12,VERANDA,Diversified Commercial,Diversified Commercial,197.25,59.71,,0.0,40.0
2024-04-15,VERANDA,Diversified Commercial,Diversified Commercial,191.6,38.44,1.9148936170212627,-0.11,40.0
2024-04-16,VERANDA,Diversified Commercial,Diversified Commercial,193.15,54.78,6.097226036803072,4.08,100.0
2024-04-17,VERANDA,Diversified Commercial,Diversified Commercial,193.15,29.3,2.1417239555790557,0.12,10.0
2024-04-18,VERANDA,Diversified Commercial,Diversified Commercial,189.6,27.42,0.21141649048626032,-1.81,40.0
2024-04-19,VERANDA,Diversified Commercial,Diversified Commercial,184.2,17.66,-4.03750976816879,-6.06,40.0
2024-04-22,VERANDA,Diversified Commercial,Diversified Commercial,187.6,29.22,-2.2662151601979708,-4.29,100.0
2024-04-23,VERANDA,Diversified Commercial,Diversified Commercial,183.35,17.39,-2.1089161772557485,-4.13,40.0
2024-04-24,VERANDA,Diversified Commercial,Diversified Commercial,181.9,17.91,-0.6825006825006863,-2.7,40.0
2024-04-25,VERANDA,Diversified Commercial,Diversified Commercial,179.85,16.4,0.6717044500419656,-1.35,10.0
2024-04-26,VERANDA,Diversified Commercial,Diversified Commercial,179.95,24.95,0.7276798208788016,-1.29,65.0
2024-04-29,VERANDA,Diversified Commercial,Diversified Commercial,176.45,7.97,-7.204838285564041,-9.22,10.0
2024-04-30,VERANDA,Diversified Commercial,Diversified Commercial,174.35,6.6,-9.803414381789977,-11.82,10.0
2024-05-01,VERANDA,Diversified Commercial,Diversified Commercial,174.35,6.3,-12.144116906021662,-14.16,10.0
2024-05-02,VERANDA,Diversified Commercial,Diversified Commercial,182.55,23.19,-11.232676878191095,-13.25,100.0
2024-05-03,VERANDA,Diversified Commercial,Diversified Commercial,182.8,19.25,-10.676765208893224,-12.7,65.0
2024-05-06,VERANDA,Diversified Commercial,Diversified Commercial,180.7,16.29,-10.009960159362564,-12.03,40.0
2024-05-07,VERANDA,Diversified Commercial,Diversified Commercial,176.6,15.6,-10.49163710086164,-12.51,40.0
2024-05-08,VERANDA,Diversified Commercial,Diversified Commercial,175.7,14.0,-11.552982632771213,-13.57,40.0
2024-05-09,VERANDA,Diversified Commercial,Diversified Commercial,171.45,13.51,-13.692423861062174,-15.71,40.0
2024-05-10,VERANDA,Diversified Commercial,Diversified Commercial,171.1,13.08,-13.25728770595691,-15.28,40.0
2024-05-13,VERANDA,Diversified Commercial,Diversified Commercial,170.05,13.73,-11.247390396659696,-13.27,40.0
2024-05-14,VERANDA,Diversified Commercial,Diversified Commercial,171.2,16.82,-11.36422469583226,-13.38,65.0
2024-05-15,VERANDA,Diversified Commercial,Diversified Commercial,169.75,12.12,-12.114936577789281,-14.13,40.0
2024-05-16,VERANDA,Diversified Commercial,Diversified Commercial,170.5,17.1,-10.07383966244726,-12.09,65.0
2024-05-17,VERANDA,Diversified Commercial,Diversified Commercial,168.7,13.66,-8.414766558089038,-10.43,40.0
2024-05-20,VERANDA,Diversified Commercial,Diversified Commercial,171.35,17.87,-8.662046908315569,-10.68,65.0
2024-05-21,VERANDA,Diversified Commercial,Diversified Commercial,166.7,15.0,-9.080992637033003,-11.1,40.0
2024-05-22,VERANDA,Diversified Commercial,Diversified Commercial,167.8,21.82,-7.751511819681145,-9.77,65.0
2024-05-23,VERANDA,Diversified Commercial,Diversified Commercial,165.4,17.55,-8.034473172087841,-10.05,40.0
2024-05-24,VERANDA,Diversified Commercial,Diversified Commercial,154.6,7.46,-14.087246457349256,-16.11,10.0
2024-05-27,VERANDA,Diversified Commercial,Diversified Commercial,175.75,61.28,-0.39671294984414684,-2.42,100.0
2024-05-28,VERANDA,Diversified Commercial,Diversified Commercial,172.2,47.63,-1.2331517063378317,-3.25,10.0
2024-05-29,VERANDA,Diversified Commercial,Diversified Commercial,164.1,30.73,-5.878979065098944,-7.9,40.0
2024-05-30,VERANDA,Diversified Commercial,Diversified Commercial,156.7,15.54,-14.16050397151466,-16.18,40.0
2024-05-31,VERANDA,Diversified Commercial,Diversified Commercial,157.15,19.7,-14.031728665207876,-16.05,65.0
2024-06-03,VERANDA,Diversified Commercial,Diversified Commercial,156.3,14.94,-13.503043718871044,-15.52,40.0
2024-06-04,VERANDA,Diversified Commercial,Diversified Commercial,147.35,16.84,-16.562853907134766,-18.58,40.0
2024-06-05,VERANDA,Diversified Commercial,Diversified Commercial,149.05,20.18,-15.167899829254395,-17.19,65.0
2024-06-06,VERANDA,Diversified Commercial,Diversified Commercial,155.35,22.25,-9.390492855059785,-11.41,65.0
2024-06-07,VERANDA,Diversified Commercial,Diversified Commercial,153.85,16.21,-10.08182349503215,-12.1,40.0
2024-06-10,VERANDA,Diversified Commercial,Diversified Commercial,154.62,20.14,-9.073801822993243,-11.09,65.0
2024-06-11,VERANDA,Diversified Commercial,Diversified Commercial,155.16,19.9,-9.369158878504669,-11.39,65.0
2024-06-12,VERANDA,Diversified Commercial,Diversified Commercial,185.35,75.45,9.189985272459488,7.17,100.0
2024-06-13,VERANDA,Diversified Commercial,Diversified Commercial,181.09,54.9,6.211143695014654,4.19,10.0
2024-06-14,VERANDA,Diversified Commercial,Diversified Commercial,173.3,49.59,2.72673384706581,0.71,40.0
2024-06-17,VERANDA,Diversified Commercial,Diversified Commercial,173.3,47.01,1.1380215932302429,-0.88,40.0
2024-06-18,VERANDA,Diversified Commercial,Diversified Commercial,171.46,49.18,2.855428914217173,0.84,40.0
2024-06-19,VERANDA,Diversified Commercial,Diversified Commercial,176.97,61.23,5.4648390941597125,3.44,65.0
2024-06-20,VERANDA,Diversified Commercial,Diversified Commercial,180.96,67.24,9.407496977025387,7.39,65.0
2024-06-21,VERANDA,Diversified Commercial,Diversified Commercial,178.02,68.99,15.148771021992257,13.13,40.0
2024-06-24,VERANDA,Diversified Commercial,Diversified Commercial,198.68,77.26,13.046941678520628,11.03,100.0
2024-06-25,VERANDA,Diversified Commercial,Diversified Commercial,204.86,81.13,18.966318234610924,16.95,65.0
2024-06-26,VERANDA,Diversified Commercial,Diversified Commercial,202.3,79.49,23.27848872638636,21.26,40.0
2024-06-27,VERANDA,Diversified Commercial,Diversified Commercial,202.05,81.91,28.940650925335042,26.92,40.0
2024-06-28,VERANDA,Diversified Commercial,Diversified Commercial,203.53,85.45,29.51320394527521,27.49,65.0
2024-07-01,VERANDA,Diversified Commercial,Diversified Commercial,243.66,95.0,55.89251439539347,53.87,100.0
2024-07-02,VERANDA,Diversified Commercial,Diversified Commercial,265.27,94.58,80.02714625042415,78.01,100.0
2024-07-03,VERANDA,Diversified Commercial,Diversified Commercial,249.32,83.42,67.27272727272727,65.25,10.0
2024-07-04,VERANDA,Diversified Commercial,Diversified Commercial,270.5,98.65,74.12294818152559,72.1,100.0
2024-07-05,VERANDA,Diversified Commercial,Diversified Commercial,274.56,93.33,78.45953851153722,76.44,65.0
2024-07-08,VERANDA,Diversified Commercial,Diversified Commercial,276.56,93.49,78.86431250808432,76.84,65.0
2024-07-09,VERANDA,Diversified Commercial,Diversified Commercial,277.26,93.67,78.69296210363494,76.67,65.0
2024-07-10,VERANDA,Diversified Commercial,Diversified Commercial,291.77,98.54,57.41570002697598,55.4,100.0
2024-07-11,VERANDA,Diversified Commercial,Diversified Commercial,294.4,93.44,62.571097244464056,60.55,65.0
2024-07-12,VERANDA,Diversified Commercial,Diversified Commercial,290.26,89.87,67.48990190421233,65.47,40.0
2024-07-15,VERANDA,Diversified Commercial,Diversified Commercial,298.13,93.92,72.03115983843045,70.01,65.0
2024-07-16,VERANDA,Diversified Commercial,Diversified Commercial,294.75,90.21,71.9059839029511,69.89,40.0
2024-07-17,VERANDA,Diversified Commercial,Diversified Commercial,294.75,90.12,66.55365316155282,64.53,40.0
2024-07-18,VERANDA,Diversified Commercial,Diversified Commercial,281.77,89.21,55.70844385499556,53.69,40.0
