date,basic_industry,Q1_CURRENT_STRENGTH,EXPECTED_RETURN_20D,P_gt_5pct_20D,BEST_HORIZON,OPPORTUNITY_CLASS,Q3_KEY_POSITIVE_DRIVERS,Q3_KEY_RISK_FACTORS
2025-04-28,API & CDMO / CRAMS,48.4,-1.91,18.4,60D_STRUCTURAL,WEAKENING,+Broad Industry Participation (67% > SMA50); +Volume Accumulation (1.3x 20D avg),-Underperforming NIFTY (-0.8% 20D RS); -Strength Decelerating (-8.5 pts)
2025-04-29,API & CDMO / CRAMS,52.5,-0.02,25.3,60D_STRUCTURAL,NEUTRAL,+Broad Industry Participation (67% > SMA50); +Outperforming NIFTY (+1.4% 20D RS),-Strength Decelerating (-3.5 pts)
2025-04-30,API & CDMO / CRAMS,39.7,-5.18,10.3,60D_STRUCTURAL,WEAKENING,,-Weak Breadth Participation (56% > SMA50); -Underperforming NIFTY (-2.3% 20D RS)
2025-05-02,API & CDMO / CRAMS,46.2,-3.61,13.7,60D_STRUCTURAL,WEAKENING,,-Weak Breadth Participation (56% > SMA50); -Underperforming NIFTY (-1.0% 20D RS)
2025-05-05,API & CDMO / CRAMS,46.6,-0.94,21.7,60D_STRUCTURAL,NEUTRAL,+Outperforming NIFTY (+0.8% 20D RS),-Weak Breadth Participation (56% > SMA50)
2025-05-06,API & CDMO / CRAMS,40.4,-3.74,13.4,60D_STRUCTURAL,WEAKENING,,-Weak Breadth Participation (44% > SMA50); -Underperforming NIFTY (-3.0% 20D RS)
2025-05-07,API & CDMO / CRAMS,53.4,0.98,29.5,60D_STRUCTURAL,NEUTRAL,+Volume Accumulation (5.3x 20D avg),-Weak Breadth Participation (56% > SMA50); -Underperforming NIFTY (-2.7% 20D RS)
2025-05-08,API & CDMO / CRAMS,45.2,-0.17,24.7,5D_SHORT_TERM,NEUTRAL,+Outperforming NIFTY (+1.8% 20D RS); +Strength Accelerating (+5.5 pts); +Volume Accumulation (1.6x 20D avg),-Weak Breadth Participation (44% > SMA50)
2025-05-09,API & CDMO / CRAMS,49.6,0.54,27.6,60D_STRUCTURAL,NEUTRAL,+Outperforming NIFTY (+5.8% 20D RS); +Strength Accelerating (+3.4 pts),-Weak Breadth Participation (56% > SMA50)
2025-05-12,API & CDMO / CRAMS,57.0,3.56,42.3,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (67% > SMA50); +Outperforming NIFTY (+6.2% 20D RS); +Strength Accelerating (+10.4 pts),
2025-05-13,API & CDMO / CRAMS,66.8,6.72,59.2,5D_SHORT_TERM,ESTABLISHED_LEADER,+Broad Industry Participation (78% > SMA50); +Outperforming NIFTY (+11.2% 20D RS); +Strength Accelerating (+26.4 pts),
2025-05-14,API & CDMO / CRAMS,68.3,7.06,61.0,5D_SHORT_TERM,ESTABLISHED_LEADER,+Broad Industry Participation (89% > SMA50); +Outperforming NIFTY (+8.2% 20D RS); +Strength Accelerating (+14.9 pts),
2025-05-15,API & CDMO / CRAMS,52.9,2.11,34.8,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (67% > SMA50); +Outperforming NIFTY (+2.0% 20D RS); +Strength Accelerating (+7.8 pts),
2025-05-16,API & CDMO / CRAMS,48.5,-0.57,23.1,60D_STRUCTURAL,NEUTRAL,+Volume Accumulation (1.9x 20D avg),-Weak Breadth Participation (56% > SMA50); -Underperforming NIFTY (-0.4% 20D RS)
2025-05-19,API & CDMO / CRAMS,55.4,1.01,29.7,60D_STRUCTURAL,NEUTRAL,+Broad Industry Participation (67% > SMA50); +Outperforming NIFTY (+2.4% 20D RS); +Volume Accumulation (1.5x 20D avg),
2025-05-20,API & CDMO / CRAMS,45.4,-3.79,13.2,60D_STRUCTURAL,WEAKENING,,-Weak Breadth Participation (56% > SMA50); -Underperforming NIFTY (-0.7% 20D RS)
2025-05-21,API & CDMO / CRAMS,46.7,-3.49,14.0,60D_STRUCTURAL,WEAKENING,+Outperforming NIFTY (+0.9% 20D RS),-Weak Breadth Participation (56% > SMA50); -Strength Decelerating (-21.6 pts)
2025-05-22,API & CDMO / CRAMS,45.6,-2.36,17.1,60D_STRUCTURAL,WEAKENING,+Outperforming NIFTY (+0.7% 20D RS),-Weak Breadth Participation (56% > SMA50); -Strength Decelerating (-7.3 pts)
2025-05-23,API & CDMO / CRAMS,47.7,-0.7,22.6,60D_STRUCTURAL,NEUTRAL,,-Weak Breadth Participation (56% > SMA50); -Underperforming NIFTY (-0.8% 20D RS)
2025-05-26,API & CDMO / CRAMS,47.8,-1.91,18.4,60D_STRUCTURAL,WEAKENING,+Outperforming NIFTY (+4.0% 20D RS),-Weak Breadth Participation (44% > SMA50); -Strength Decelerating (-7.6 pts)
2025-05-27,API & CDMO / CRAMS,49.0,0.4,27.0,60D_STRUCTURAL,NEUTRAL,+Outperforming NIFTY (+2.9% 20D RS); +Strength Accelerating (+3.6 pts),-Weak Breadth Participation (44% > SMA50)
2025-05-28,API & CDMO / CRAMS,51.5,1.22,30.6,60D_STRUCTURAL,NEUTRAL,+Outperforming NIFTY (+2.7% 20D RS); +Strength Accelerating (+4.8 pts),-Weak Breadth Participation (56% > SMA50)
2025-05-29,API & CDMO / CRAMS,53.8,2.36,36.1,5D_SHORT_TERM,EMERGING_LEADER,+Outperforming NIFTY (+5.0% 20D RS); +Strength Accelerating (+8.1 pts),-Weak Breadth Participation (56% > SMA50)
2025-05-30,API & CDMO / CRAMS,52.2,1.36,31.3,60D_STRUCTURAL,NEUTRAL,+Outperforming NIFTY (+3.4% 20D RS); +Strength Accelerating (+4.5 pts),-Weak Breadth Participation (56% > SMA50)
2025-06-02,API & CDMO / CRAMS,51.4,0.99,29.6,60D_STRUCTURAL,NEUTRAL,+Outperforming NIFTY (+3.4% 20D RS); +Strength Accelerating (+3.6 pts),-Weak Breadth Participation (56% > SMA50)
2025-06-03,API & CDMO / CRAMS,53.9,1.83,33.5,60D_STRUCTURAL,NEUTRAL,+Outperforming NIFTY (+5.5% 20D RS); +Strength Accelerating (+4.9 pts),-Weak Breadth Participation (56% > SMA50)
2025-06-04,API & CDMO / CRAMS,53.4,1.17,30.4,60D_STRUCTURAL,NEUTRAL,+Outperforming NIFTY (+3.0% 20D RS),-Weak Breadth Participation (56% > SMA50)
2025-06-05,API & CDMO / CRAMS,54.2,1.1,30.1,60D_STRUCTURAL,NEUTRAL,+Outperforming NIFTY (+4.4% 20D RS),-Weak Breadth Participation (56% > SMA50)
2025-06-06,API & CDMO / CRAMS,62.7,4.92,49.6,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (67% > SMA50); +Outperforming NIFTY (+4.9% 20D RS); +Strength Accelerating (+10.4 pts),
2025-06-09,API & CDMO / CRAMS,58.4,3.28,40.8,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (67% > SMA50); +Outperforming NIFTY (+3.4% 20D RS); +Strength Accelerating (+7.0 pts),
2025-06-10,API & CDMO / CRAMS,56.8,2.14,35.0,60D_STRUCTURAL,NEUTRAL,+Broad Industry Participation (67% > SMA50); +Outperforming NIFTY (+1.3% 20D RS); +Strength Accelerating (+2.9 pts),
2025-06-11,API & CDMO / CRAMS,65.8,6.04,55.6,5D_SHORT_TERM,ESTABLISHED_LEADER,+Broad Industry Participation (78% > SMA50); +Outperforming NIFTY (+1.7% 20D RS); +Strength Accelerating (+12.4 pts),
2025-06-12,API & CDMO / CRAMS,67.1,6.43,57.7,5D_SHORT_TERM,ESTABLISHED_LEADER,+Broad Industry Participation (78% > SMA50); +Outperforming NIFTY (+3.0% 20D RS); +Strength Accelerating (+12.9 pts),
2025-06-13,API & CDMO / CRAMS,62.7,3.07,39.7,60D_STRUCTURAL,NEUTRAL,+Broad Industry Participation (78% > SMA50); +Outperforming NIFTY (+3.4% 20D RS),
2025-06-16,API & CDMO / CRAMS,60.0,2.7,37.8,60D_STRUCTURAL,NEUTRAL,+Broad Industry Participation (78% > SMA50); +Outperforming NIFTY (+1.2% 20D RS),
2025-06-17,API & CDMO / CRAMS,54.3,0.59,27.8,60D_STRUCTURAL,NEUTRAL,+Broad Industry Participation (78% > SMA50); +Outperforming NIFTY (+0.8% 20D RS); +Volume Accumulation (1.4x 20D avg),-Strength Decelerating (-2.5 pts)
2025-06-18,API & CDMO / CRAMS,46.3,-3.6,13.7,60D_STRUCTURAL,WEAKENING,+Broad Industry Participation (78% > SMA50),-Underperforming NIFTY (-1.4% 20D RS); -Strength Decelerating (-19.6 pts)
2024-10-28,Aerospace & Defence,22.1,-7.58,6.6,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (8% > SMA50); -Underperforming NIFTY (-7.7% 20D RS)
2024-10-29,Aerospace & Defence,19.5,-8.21,5.9,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (8% > SMA50); -Underperforming NIFTY (-8.4% 20D RS)
2024-10-30,Aerospace & Defence,30.8,-3.38,14.2,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+6.8 pts); +Volume Accumulation (2.1x 20D avg),-Weak Breadth Participation (17% > SMA50); -Underperforming NIFTY (-5.6% 20D RS)
2024-10-31,Aerospace & Defence,32.6,-2.5,16.6,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+9.4 pts),-Weak Breadth Participation (23% > SMA50); -Underperforming NIFTY (-1.8% 20D RS)
2024-11-01,Aerospace & Defence,35.9,-0.68,22.7,5D_SHORT_TERM,NEUTRAL,+Strength Accelerating (+17.0 pts),-Weak Breadth Participation (31% > SMA50); -Underperforming NIFTY (-0.5% 20D RS)
2024-11-04,Aerospace & Defence,34.4,-1.53,19.7,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+12.3 pts),-Weak Breadth Participation (15% > SMA50); -Underperforming NIFTY (-0.2% 20D RS)
2024-11-05,Aerospace & Defence,27.9,-3.79,13.2,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+8.4 pts),-Weak Breadth Participation (23% > SMA50); -Underperforming NIFTY (-3.7% 20D RS)
2024-11-06,Aerospace & Defence,35.8,-2.52,16.6,60D_STRUCTURAL,NEUTRAL,+Strength Accelerating (+5.0 pts),-Weak Breadth Participation (31% > SMA50); -Underperforming NIFTY (-2.5% 20D RS)
2024-11-07,Aerospace & Defence,26.5,-6.73,7.7,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (23% > SMA50); -Underperforming NIFTY (-5.5% 20D RS)
2024-11-08,Aerospace & Defence,25.0,-7.95,6.2,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (23% > SMA50); -Underperforming NIFTY (-6.5% 20D RS)
2024-11-11,Aerospace & Defence,25.6,-7.45,6.8,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (23% > SMA50); -Underperforming NIFTY (-7.0% 20D RS)
2024-11-12,Aerospace & Defence,26.1,-6.06,8.7,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (23% > SMA50); -Underperforming NIFTY (-9.0% 20D RS)
2024-11-13,Aerospace & Defence,16.4,-10.78,3.7,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (0% > SMA50); -Underperforming NIFTY (-11.4% 20D RS)
2024-11-14,Aerospace & Defence,18.3,-9.08,5.0,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (8% > SMA50); -Underperforming NIFTY (-9.2% 20D RS)
2024-11-18,Aerospace & Defence,15.8,-9.88,4.3,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (0% > SMA50); -Underperforming NIFTY (-10.1% 20D RS)
2024-11-19,Aerospace & Defence,25.1,-6.06,8.7,60D_STRUCTURAL,LAGGING,+Volume Accumulation (1.5x 20D avg),-Weak Breadth Participation (15% > SMA50); -Underperforming NIFTY (-6.9% 20D RS)
2024-11-20,Aerospace & Defence,32.7,-2.95,15.4,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+6.6 pts); +Volume Accumulation (1.4x 20D avg),-Weak Breadth Participation (15% > SMA50); -Underperforming NIFTY (-3.0% 20D RS)
2024-11-21,Aerospace & Defence,25.9,-4.07,12.6,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+9.5 pts),-Weak Breadth Participation (15% > SMA50); -Underperforming NIFTY (-5.1% 20D RS)
2024-11-22,Aerospace & Defence,25.8,-4.45,11.7,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+7.5 pts),-Weak Breadth Participation (8% > SMA50); -Underperforming NIFTY (-4.4% 20D RS)
2024-11-25,Aerospace & Defence,36.6,-0.51,23.3,5D_SHORT_TERM,NEUTRAL,+Strength Accelerating (+20.8 pts); +Volume Accumulation (1.3x 20D avg),-Weak Breadth Participation (23% > SMA50); -Underperforming NIFTY (-0.1% 20D RS)
2024-11-26,Aerospace & Defence,36.4,-1.22,20.7,5D_SHORT_TERM,NEUTRAL,+Strength Accelerating (+11.3 pts),-Weak Breadth Participation (31% > SMA50); -Underperforming NIFTY (-0.6% 20D RS)
2024-11-27,Aerospace & Defence,50.8,2.88,38.7,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (62% > SMA50); +Outperforming NIFTY (+0.7% 20D RS); +Strength Accelerating (+18.0 pts),
2024-11-28,Aerospace & Defence,44.9,1.48,31.8,5D_SHORT_TERM,NEUTRAL,+Broad Industry Participation (62% > SMA50); +Strength Accelerating (+19.0 pts),-Underperforming NIFTY (-1.3% 20D RS)
2024-11-29,Aerospace & Defence,49.9,2.67,37.6,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (69% > SMA50); +Strength Accelerating (+24.1 pts),-Underperforming NIFTY (-1.8% 20D RS)
2024-12-02,Aerospace & Defence,50.7,2.71,37.8,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (77% > SMA50); +Strength Accelerating (+14.1 pts),-Underperforming NIFTY (-2.1% 20D RS)
2024-12-03,Aerospace & Defence,54.4,3.76,43.3,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (77% > SMA50); +Outperforming NIFTY (+1.3% 20D RS); +Strength Accelerating (+18.0 pts),
2024-12-04,Aerospace & Defence,60.2,4.14,45.4,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (85% > SMA50); +Outperforming NIFTY (+2.9% 20D RS); +Strength Accelerating (+9.4 pts),
2024-12-05,Aerospace & Defence,57.0,3.87,43.9,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (85% > SMA50); +Outperforming NIFTY (+0.7% 20D RS); +Strength Accelerating (+12.1 pts),
2024-12-06,Aerospace & Defence,62.2,5.12,50.7,5D_SHORT_TERM,EMERGING_LEADER,+Broad Industry Participation (92% > SMA50); +Outperforming NIFTY (+1.7% 20D RS); +Strength Accelerating (+12.3 pts),
2024-12-09,Aerospace & Defence,68.2,7.08,61.1,5D_SHORT_TERM,ESTABLISHED_LEADER,+Broad Industry Participation (92% > SMA50); +Outperforming NIFTY (+4.6% 20D RS); +Strength Accelerating (+17.5 pts),
2024-12-10,Aerospace & Defence,66.9,6.31,57.1,5D_SHORT_TERM,ESTABLISHED_LEADER,+Broad Industry Participation (85% > SMA50); +Outperforming NIFTY (+5.9% 20D RS); +Strength Accelerating (+12.5 pts),
2024-12-11,Aerospace & Defence,69.4,6.29,56.9,5D_SHORT_TERM,ESTABLISHED_LEADER,+Broad Industry Participation (92% > SMA50); +Outperforming NIFTY (+7.8% 20D RS); +Strength Accelerating (+9.2 pts),
2024-12-12,Aerospace & Defence,69.7,7.0,60.7,5D_SHORT_TERM,ESTABLISHED_LEADER,+Broad Industry Participation (69% > SMA50); +Outperforming NIFTY (+11.2% 20D RS); +Strength Accelerating (+12.6 pts),
2024-12-13,Aerospace & Defence,67.3,5.07,50.4,5D_SHORT_TERM,ESTABLISHED_LEADER,+Broad Industry Participation (69% > SMA50); +Outperforming NIFTY (+10.3% 20D RS); +Strength Accelerating (+5.1 pts),
2024-12-16,Aerospace & Defence,72.1,6.01,55.5,20D_CORE_SWING,ESTABLISHED_LEADER,+Broad Industry Participation (77% > SMA50); +Outperforming NIFTY (+13.8% 20D RS); +Strength Accelerating (+3.9 pts),
2024-12-17,Aerospace & Defence,70.1,5.38,52.1,20D_CORE_SWING,ESTABLISHED_LEADER,+Broad Industry Participation (77% > SMA50); +Outperforming NIFTY (+11.5% 20D RS); +Strength Accelerating (+3.1 pts),
2024-12-18,Aerospace & Defence,60.2,0.81,28.8,60D_STRUCTURAL,WEAKENING,+Broad Industry Participation (69% > SMA50); +Outperforming NIFTY (+8.8% 20D RS),-Strength Decelerating (-9.1 pts)
2024-12-19,Aerospace & Defence,56.5,-0.83,22.1,60D_STRUCTURAL,WEAKENING,+Outperforming NIFTY (+10.0% 20D RS),-Weak Breadth Participation (54% > SMA50); -Strength Decelerating (-13.2 pts)
2024-12-20,Aerospace & Defence,57.9,0.2,26.2,60D_STRUCTURAL,WEAKENING,+Outperforming NIFTY (+8.7% 20D RS); +Volume Accumulation (1.7x 20D avg),-Weak Breadth Participation (54% > SMA50); -Strength Decelerating (-9.4 pts)
2024-12-23,Aerospace & Defence,51.3,-2.38,17.0,60D_STRUCTURAL,WEAKENING,+Broad Industry Participation (62% > SMA50); +Outperforming NIFTY (+5.8% 20D RS),-Strength Decelerating (-20.8 pts)
2024-12-24,Aerospace & Defence,44.5,-4.02,12.7,60D_STRUCTURAL,WEAKENING,+Outperforming NIFTY (+5.7% 20D RS),-Weak Breadth Participation (38% > SMA50); -Strength Decelerating (-25.6 pts)
2024-12-25,Aerospace & Defence,45.2,-3.86,13.1,60D_STRUCTURAL,WEAKENING,+Outperforming NIFTY (+2.8% 20D RS),-Weak Breadth Participation (46% > SMA50); -Strength Decelerating (-15.0 pts)
2024-12-26,Aerospace & Defence,40.2,-5.06,10.5,60D_STRUCTURAL,WEAKENING,+Outperforming NIFTY (+0.7% 20D RS),-Weak Breadth Participation (46% > SMA50); -Strength Decelerating (-16.3 pts)
2024-12-27,Aerospace & Defence,41.9,-4.64,11.3,60D_STRUCTURAL,WEAKENING,+Outperforming NIFTY (+0.3% 20D RS),-Weak Breadth Participation (46% > SMA50); -Strength Decelerating (-16.0 pts)
2024-12-30,Aerospace & Defence,43.1,-3.13,14.9,60D_STRUCTURAL,WEAKENING,+Volume Accumulation (2.4x 20D avg),-Weak Breadth Participation (38% > SMA50); -Underperforming NIFTY (-1.3% 20D RS)
2024-12-31,Aerospace & Defence,41.5,-2.58,16.4,60D_STRUCTURAL,NEUTRAL,+Volume Accumulation (1.2x 20D avg),-Weak Breadth Participation (43% > SMA50); -Underperforming NIFTY (-0.3% 20D RS)
2025-01-01,Aerospace & Defence,41.7,-2.63,16.3,60D_STRUCTURAL,NEUTRAL,,-Weak Breadth Participation (50% > SMA50); -Underperforming NIFTY (-1.2% 20D RS)
2025-01-02,Aerospace & Defence,45.6,-0.07,25.1,5D_SHORT_TERM,NEUTRAL,+Broad Industry Participation (64% > SMA50); +Strength Accelerating (+5.5 pts),-Underperforming NIFTY (-0.4% 20D RS)
2025-01-03,Aerospace & Defence,46.8,0.12,25.8,60D_STRUCTURAL,NEUTRAL,+Broad Industry Participation (64% > SMA50); +Outperforming NIFTY (+0.8% 20D RS); +Strength Accelerating (+4.9 pts),
2025-01-06,Aerospace & Defence,39.1,-3.33,14.4,60D_STRUCTURAL,NEUTRAL,+Volume Accumulation (2.0x 20D avg),-Weak Breadth Participation (38% > SMA50); -Underperforming NIFTY (-2.5% 20D RS)
2025-01-07,Aerospace & Defence,42.5,-1.6,19.5,60D_STRUCTURAL,NEUTRAL,+Volume Accumulation (1.2x 20D avg),-Weak Breadth Participation (57% > SMA50); -Underperforming NIFTY (-0.7% 20D RS)
2025-01-08,Aerospace & Defence,39.9,-2.76,15.9,60D_STRUCTURAL,NEUTRAL,+Volume Accumulation (1.2x 20D avg),-Weak Breadth Participation (50% > SMA50); -Underperforming NIFTY (-2.3% 20D RS)
2025-01-09,Aerospace & Defence,38.6,-3.99,12.8,60D_STRUCTURAL,WEAKENING,,-Weak Breadth Participation (50% > SMA50); -Underperforming NIFTY (-2.4% 20D RS)
2025-01-10,Aerospace & Defence,31.1,-7.24,7.0,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (29% > SMA50); -Underperforming NIFTY (-6.0% 20D RS)
2025-01-13,Aerospace & Defence,22.2,-9.37,4.8,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (21% > SMA50); -Underperforming NIFTY (-11.7% 20D RS)
2025-01-14,Aerospace & Defence,23.8,-8.98,5.1,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (21% > SMA50); -Underperforming NIFTY (-9.9% 20D RS)
2025-01-15,Aerospace & Defence,21.3,-9.59,4.6,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (14% > SMA50); -Underperforming NIFTY (-8.9% 20D RS)
2025-01-16,Aerospace & Defence,26.2,-7.93,6.2,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (20% > SMA50); -Underperforming NIFTY (-6.6% 20D RS)
2025-01-17,Aerospace & Defence,35.1,-2.85,15.7,60D_STRUCTURAL,NEUTRAL,+Strength Accelerating (+4.0 pts); +Volume Accumulation (1.3x 20D avg),-Weak Breadth Participation (40% > SMA50); -Underperforming NIFTY (-3.5% 20D RS)
2025-01-20,Aerospace & Defence,40.5,0.41,27.0,5D_SHORT_TERM,NEUTRAL,+Strength Accelerating (+18.3 pts); +Volume Accumulation (1.6x 20D avg),-Weak Breadth Participation (47% > SMA50); -Underperforming NIFTY (-0.2% 20D RS)
2025-01-21,Aerospace & Defence,31.7,-2.96,15.4,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+7.9 pts),-Weak Breadth Participation (25% > SMA50); -Underperforming NIFTY (-2.9% 20D RS)
2025-01-22,Aerospace & Defence,27.2,-4.4,11.9,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+5.9 pts),-Weak Breadth Participation (12% > SMA50); -Underperforming NIFTY (-4.7% 20D RS)
2025-01-23,Aerospace & Defence,32.3,-3.14,14.9,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+6.1 pts),-Weak Breadth Participation (31% > SMA50); -Underperforming NIFTY (-2.9% 20D RS)
2025-01-24,Aerospace & Defence,30.8,-5.41,9.9,60D_STRUCTURAL,DISTRIBUTION,+Volume Accumulation (1.2x 20D avg),-Weak Breadth Participation (25% > SMA50); -Underperforming NIFTY (-5.2% 20D RS)
2025-01-27,Aerospace & Defence,27.0,-7.94,6.2,60D_STRUCTURAL,DISTRIBUTION,+Volume Accumulation (1.6x 20D avg),-Weak Breadth Participation (19% > SMA50); -Underperforming NIFTY (-8.2% 20D RS)
2025-01-28,Aerospace & Defence,22.0,-8.47,5.6,60D_STRUCTURAL,DISTRIBUTION,+Volume Accumulation (1.5x 20D avg),-Weak Breadth Participation (12% > SMA50); -Underperforming NIFTY (-11.8% 20D RS)
2025-01-29,Aerospace & Defence,26.5,-5.77,9.2,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (27% > SMA50); -Underperforming NIFTY (-10.4% 20D RS)
2025-01-30,Aerospace & Defence,24.5,-7.53,6.7,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (20% > SMA50); -Underperforming NIFTY (-10.3% 20D RS)
2025-01-31,Aerospace & Defence,30.2,-4.83,11.0,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (27% > SMA50); -Underperforming NIFTY (-8.8% 20D RS)
2025-02-03,Aerospace & Defence,19.0,-8.9,5.2,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (6% > SMA50); -Underperforming NIFTY (-11.5% 20D RS)
2025-02-04,Aerospace & Defence,20.4,-7.41,6.8,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (13% > SMA50); -Underperforming NIFTY (-13.2% 20D RS)
2025-02-05,Aerospace & Defence,21.0,-7.96,6.2,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (13% > SMA50); -Underperforming NIFTY (-10.8% 20D RS)
2025-02-06,Aerospace & Defence,24.2,-6.26,8.4,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (20% > SMA50); -Underperforming NIFTY (-10.6% 20D RS)
2025-02-07,Aerospace & Defence,26.6,-6.26,8.4,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (13% > SMA50); -Underperforming NIFTY (-7.0% 20D RS)
2025-02-10,Aerospace & Defence,28.5,-3.45,14.1,5D_SHORT_TERM,LAGGING,+Strength Accelerating (+9.5 pts); +Volume Accumulation (1.3x 20D avg),-Weak Breadth Participation (12% > SMA50); -Underperforming NIFTY (-4.2% 20D RS)
2025-02-11,Aerospace & Defence,20.3,-7.15,7.2,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (13% > SMA50); -Underperforming NIFTY (-8.7% 20D RS)
2025-02-12,Aerospace & Defence,24.7,-5.39,9.9,60D_STRUCTURAL,LAGGING,+Strength Accelerating (+3.8 pts); +Volume Accumulation (2.1x 20D avg),-Weak Breadth Participation (13% > SMA50); -Underperforming NIFTY (-7.7% 20D RS)
2025-02-13,Aerospace & Defence,22.9,-6.73,7.7,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (13% > SMA50); -Underperforming NIFTY (-8.5% 20D RS)
2025-02-14,Aerospace & Defence,18.8,-8.89,5.2,60D_STRUCTURAL,DISTRIBUTION,+Volume Accumulation (1.5x 20D avg),-Weak Breadth Participation (7% > SMA50); -Underperforming NIFTY (-14.7% 20D RS)
2025-02-17,Aerospace & Defence,17.0,-10.0,4.3,60D_STRUCTURAL,DISTRIBUTION,+Volume Accumulation (1.6x 20D avg),-Weak Breadth Participation (6% > SMA50); -Underperforming NIFTY (-18.3% 20D RS)
2025-02-18,Aerospace & Defence,15.2,-9.26,4.9,60D_STRUCTURAL,DISTRIBUTION,+Volume Accumulation (1.5x 20D avg),-Weak Breadth Participation (7% > SMA50); -Underperforming NIFTY (-22.6% 20D RS)
2025-02-19,Aerospace & Defence,17.2,-9.25,4.9,60D_STRUCTURAL,DISTRIBUTION,+Volume Accumulation (2.0x 20D avg),-Weak Breadth Participation (7% > SMA50); -Underperforming NIFTY (-17.7% 20D RS)
2025-02-20,Aerospace & Defence,14.5,-10.03,4.2,60D_STRUCTURAL,DISTRIBUTION,+Volume Accumulation (1.8x 20D avg),-Weak Breadth Participation (0% > SMA50); -Underperforming NIFTY (-17.0% 20D RS)
2025-02-21,Aerospace & Defence,11.6,-10.54,3.9,60D_STRUCTURAL,DISTRIBUTION,,-Weak Breadth Participation (0% > SMA50); -Underperforming NIFTY (-16.7% 20D RS)
2025-02-24,Aerospace & Defence,15.5,-8.53,5.6,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (0% > SMA50); -Underperforming NIFTY (-13.0% 20D RS)
2025-02-25,Aerospace & Defence,14.9,-8.5,5.6,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (0% > SMA50); -Underperforming NIFTY (-11.9% 20D RS)
2025-02-27,Aerospace & Defence,13.9,-9.27,4.9,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (0% > SMA50); -Underperforming NIFTY (-15.5% 20D RS)
2025-02-28,Aerospace & Defence,10.7,-10.1,4.2,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (0% > SMA50); -Underperforming NIFTY (-18.7% 20D RS)
2025-03-03,Aerospace & Defence,11.0,-9.44,4.7,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (0% > SMA50); -Underperforming NIFTY (-20.4% 20D RS)
2025-03-04,Aerospace & Defence,16.1,-8.04,6.1,60D_STRUCTURAL,LAGGING,,-Weak Breadth Participation (6% > SMA50); -Underperforming NIFTY (-15.0% 20D RS)
