symbol,company_name,isin,series,sme_status,current_sector,current_industry,v3_sector,v3_industry,exposure_v3_sector,exposure_v3_industry,proposed_sector,proposed_industry,additional_industries,classification_confidence,change_required,reason,source_1,source_2,source_3,primary_business,market_cap_cr,index_membership,has_conflict,evidence_date,review_status,risk_score
ARUNAYA,ARUNAYA,,SM,SME,CHEMICALS,Pigments & Dyes,CHEMICALS,Pigments & Dyes,CHEMICALS,Pigments & Dyes,CHEMICALS,Pigments & Dyes,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'CHEMICALS' and Industry 'Pigments & Dyes' based on core economic business exposure: Arunaya Organics - Direct dyes, synthetic reactive dyes and chemical color intermediates",,"Arunaya Organics - Direct dyes, synthetic reactive dyes and chemical color intermediates",0.0,NSE EMERGE (SME),False,2026-08-27,NO_CHANGE,0
ARVINDPORT,ARVINDPORT,,SM,SME,SHIPBUILDING & PORTS,Commercial Ports & Terminals,SHIPBUILDING & PORTS,Commercial Ports & Terminals,SHIPBUILDING & PORTS,Commercial Ports & Terminals,SHIPBUILDING & PORTS,Commercial Ports & Terminals,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'SHIPBUILDING & PORTS' and Industry 'Commercial Ports & Terminals' based on core economic business exposure: Arvind Ports - Marine jetty handling, cargo stevedoring and coastal ",,"Arvind Ports - Marine jetty handling, cargo stevedoring and coastal port operations",0.0,NSE EMERGE (SME),False,2026-08-27,NO_CHANGE,0
ASHALOG,ASHALOG,,SM,SME,LOGISTICS & SUPPLY CHAIN,3PL Logistics & Fleet Haulage,LOGISTICS & SUPPLY CHAIN,3PL Logistics & Fleet Haulage,LOGISTICS & SUPPLY CHAIN,3PL Logistics & Fleet Haulage,LOGISTICS & SUPPLY CHAIN,3PL Logistics & Fleet Haulage,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'LOGISTICS & SUPPLY CHAIN' and Industry '3PL Logistics & Fleet Haulage' based on core economic business exposure: Asha Logistics - Road fleet haulage, full-truck-load transport ",,"Asha Logistics - Road fleet haulage, full-truck-load transport and third-party warehousing",0.0,NSE EMERGE (SME),False,2026-08-27,NO_CHANGE,0
ASHWINI,ASHWINI,,SM,SME,LOGISTICS & SUPPLY CHAIN,Container Rail & Dry Ports,LOGISTICS & SUPPLY CHAIN,Container Rail & Dry Ports,LOGISTICS & SUPPLY CHAIN,Container Rail & Dry Ports,LOGISTICS & SUPPLY CHAIN,Container Rail & Dry Ports,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'LOGISTICS & SUPPLY CHAIN' and Industry 'Container Rail & Dry Ports' based on core economic business exposure: Ashwini Container Movers - Inland container logistics, container f",,"Ashwini Container Movers - Inland container logistics, container freight transport and port clearing",0.0,NSE EMERGE (SME),False,2026-08-27,NO_CHANGE,0
ATCENERGY,ATCENERGY,,ST,SME,RENEWABLE ENERGY,Solar PV & Green Hydrogen,RENEWABLE ENERGY,Solar PV & Green Hydrogen,RENEWABLE ENERGY,Solar PV & Green Hydrogen,RENEWABLE ENERGY,Solar PV & Green Hydrogen,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,Classified into Sector 'RENEWABLE ENERGY' and Industry 'Solar PV & Green Hydrogen' based on core economic business exposure: ATC Energy - Rooftop solar installations and commercial renewable engineeri,,ATC Energy - Rooftop solar installations and commercial renewable engineering,0.0,NSE TRADE-TO-TRADE (T2T),False,2026-08-27,NO_CHANGE,0
ATMASTCO,ATMASTCO,,SM,SME,METALS & FABRICATION,Precision Metal Fabrication,METALS & FABRICATION,Precision Metal Fabrication,METALS & FABRICATION,Precision Metal Fabrication,METALS & FABRICATION,Precision Metal Fabrication,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,Classified into Sector 'METALS & FABRICATION' and Industry 'Precision Metal Fabrication' based on core economic business exposure: Turnkey fabrication of heavy steel structures for thermal power and d,,Turnkey fabrication of heavy steel structures for thermal power and defense equipment.,0.0,NSE EMERGE (SME),False,2026-08-27,NO_CHANGE,0
AUSL,AUSL,,SM,SME,RENEWABLE ENERGY,Solar PV & Green Hydrogen,RENEWABLE ENERGY,Solar PV & Green Hydrogen,RENEWABLE ENERGY,Solar PV & Green Hydrogen,RENEWABLE ENERGY,Solar PV & Green Hydrogen,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,Classified into Sector 'RENEWABLE ENERGY' and Industry 'Solar PV & Green Hydrogen' based on core economic business exposure: Australian Premium Solar - Solar PV inverters and agricultural solar water ,,Australian Premium Solar - Solar PV inverters and agricultural solar water pumps,0.0,NSE EMERGE (SME),False,2026-08-27,NO_CHANGE,0
AVANA,AVANA,,ST,SME,LOGISTICS & SUPPLY CHAIN,Container Rail & Dry Ports,LOGISTICS & SUPPLY CHAIN,Container Rail & Dry Ports,LOGISTICS & SUPPLY CHAIN,Container Rail & Dry Ports,LOGISTICS & SUPPLY CHAIN,Container Rail & Dry Ports,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'LOGISTICS & SUPPLY CHAIN' and Industry 'Container Rail & Dry Ports' based on core economic business exposure: Avana Logistek - Coastal container feeder vessels, domestic liner ",,"Avana Logistek - Coastal container feeder vessels, domestic liner services and multimodal dry ports",0.0,NSE TRADE-TO-TRADE (T2T),False,2026-08-27,NO_CHANGE,0
AVATAR,AVATAR,,ST,SME,CAPITAL GOODS & MACHINERY,Heavy Process Equipment & Machinery,CAPITAL GOODS & MACHINERY,Heavy Process Equipment & Machinery,CAPITAL GOODS & MACHINERY,Heavy Process Equipment & Machinery,CAPITAL GOODS & MACHINERY,Heavy Process Equipment & Machinery,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'CAPITAL GOODS & MACHINERY' and Industry 'Heavy Process Equipment & Machinery' based on core economic business exposure: Industrial process equipment, pressure vessels and mecha",,"Industrial process equipment, pressure vessels and mechanical tooling.",0.0,NSE TRADE-TO-TRADE (T2T),False,2026-08-27,NO_CHANGE,0
AVIANSH,AVIANSH,,SM,SME,PLASTICS & POLYMERS,Engineered Polymers & Compounding,PLASTICS & POLYMERS,Engineered Polymers & Compounding,PLASTICS & POLYMERS,Engineered Polymers & Compounding,PLASTICS & POLYMERS,Engineered Polymers & Compounding,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'PLASTICS & POLYMERS' and Industry 'Engineered Polymers & Compounding' based on core economic business exposure: Plastic polymer recycling, granules and HDPE pipe compounding.",,"Plastic polymer recycling, granules and HDPE pipe compounding.",0.0,NSE EMERGE (SME),False,2026-08-27,NO_CHANGE,0
AVIENCE,AVIENCE,,SM,SME,PHARMACEUTICALS,Finished Formulations,PHARMACEUTICALS,Finished Formulations,PHARMACEUTICALS,Finished Formulations,PHARMACEUTICALS,Finished Formulations,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'PHARMACEUTICALS' and Industry 'Finished Formulations' based on core economic business exposure: Avience Pharma - Veterinary anthelmintics, animal healthcare tonics and feed sup",,"Avience Pharma - Veterinary anthelmintics, animal healthcare tonics and feed supplements",0.0,NSE EMERGE (SME),False,2026-08-27,NO_CHANGE,0
AVPINFRA,AVPINFRA,,SM,SME,CONSTRUCTION & INFRASTRUCTURE,Roads & Highways EPC,CONSTRUCTION & INFRASTRUCTURE,Roads & Highways EPC,CONSTRUCTION & INFRASTRUCTURE,Roads & Highways EPC,CONSTRUCTION & INFRASTRUCTURE,Roads & Highways EPC,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'CONSTRUCTION & INFRASTRUCTURE' and Industry 'Roads & Highways EPC' based on core economic business exposure: AVP Infracon - Construction of national highway expressways, road b",,"AVP Infracon - Construction of national highway expressways, road bridges and civil culverts",0.0,NSE EMERGE (SME),False,2026-08-27,NO_CHANGE,0
BAGDIGITAL,BAGDIGITAL,,SM,SME,MEDIA & ENTERTAINMENT,Television Broadcasting & OTT,MEDIA & ENTERTAINMENT,Television Broadcasting & OTT,MEDIA & ENTERTAINMENT,Television Broadcasting & OTT,MEDIA & ENTERTAINMENT,Television Broadcasting & OTT,,HIGH,REVIEW_REQUIRED,Conflict flagged but exposure_v3 partially agrees — manual review needed,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'MEDIA & ENTERTAINMENT' and Industry 'Television Broadcasting & OTT' based on core economic business exposure: B.A.G. Digital - Digital broadcast news channels, entertainment pr",,"B.A.G. Digital - Digital broadcast news channels, entertainment programming and web portals",0.0,NSE EMERGE (SME),True,2026-08-27,REVIEW_REQUIRED,65
BAHETI,BAHETI,,SM,SME,ALUMINIUM & COPPER,Primary Aluminium,ALUMINIUM & COPPER,Primary Aluminium,ALUMINIUM & COPPER,Primary Aluminium,ALUMINIUM & COPPER,Primary Aluminium,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'ALUMINIUM & COPPER' and Industry 'Primary Aluminium' based on core economic business exposure: Aluminium deox alloys, secondary aluminium ingots and foundry alloys.",,"Aluminium deox alloys, secondary aluminium ingots and foundry alloys.",0.0,NSE EMERGE (SME),False,2026-08-27,NO_CHANGE,0
BALAJIPHOS,BALAJIPHOS,,SM,SME,FERTILIZERS,Fertilizers & Soil Nutrients,FERTILIZERS,Fertilizers & Soil Nutrients,FERTILIZERS,Fertilizers & Soil Nutrients,FERTILIZERS,Fertilizers & Soil Nutrients,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'FERTILIZERS' and Industry 'Fertilizers & Soil Nutrients' based on core economic business exposure: Balaji Phosphates - Single super phosphate (SSP) powder, granulated fertilize",,"Balaji Phosphates - Single super phosphate (SSP) powder, granulated fertilizers and soil nutrients",0.0,NSE EMERGE (SME),False,2026-08-27,NO_CHANGE,0
BALCO,BALCO,,SM,SME,ALUMINIUM & COPPER,Primary Aluminium,ALUMINIUM & COPPER,Primary Aluminium,ALUMINIUM & COPPER,Primary Aluminium,ALUMINIUM & COPPER,Primary Aluminium,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'ALUMINIUM & COPPER' and Industry 'Primary Aluminium' based on core economic business exposure: Bharat Aluminium Company primary smelting, aluminium ingots, wire rods and sheets",,"Bharat Aluminium Company primary smelting, aluminium ingots, wire rods and sheets.",0.0,NSE EMERGE (SME),False,2026-08-27,NO_CHANGE,0
BARFLEX,BARFLEX,,SM,SME,PAPER & PACKAGING,Flexible Packaging Films,PAPER & PACKAGING,Flexible Packaging Films,PAPER & PACKAGING,Flexible Packaging Films,PAPER & PACKAGING,Flexible Packaging Films,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,Classified into Sector 'PAPER & PACKAGING' and Industry 'Flexible Packaging Films' based on core economic business exposure: Barflex Polyfilms - High-barrier co-extruded multi-layer flexible films for,,Barflex Polyfilms - High-barrier co-extruded multi-layer flexible films for food packaging,0.0,NSE EMERGE (SME),False,2026-08-27,NO_CHANGE,0
BASILIC,BASILIC,,SM,SME,MEDIA & ENTERTAINMENT,Music Labels & VFX Studios,MEDIA & ENTERTAINMENT,Music Labels & VFX Studios,MEDIA & ENTERTAINMENT,Music Labels & VFX Studios,MEDIA & ENTERTAINMENT,Music Labels & VFX Studios,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,Classified into Sector 'MEDIA & ENTERTAINMENT' and Industry 'Music Labels & VFX Studios' based on core economic business exposure: Basilic Fly Studio - High-end visual effects (VFX) for Hollywood feat,,Basilic Fly Studio - High-end visual effects (VFX) for Hollywood feature films and streaming series,0.0,NSE EMERGE (SME),False,2026-08-27,NO_CHANGE,0
BAWEJA,BAWEJA,,ST,SME,MEDIA & ENTERTAINMENT,Music Labels & VFX Studios,MEDIA & ENTERTAINMENT,Music Labels & VFX Studios,MEDIA & ENTERTAINMENT,Music Labels & VFX Studios,MEDIA & ENTERTAINMENT,Music Labels & VFX Studios,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'MEDIA & ENTERTAINMENT' and Industry 'Music Labels & VFX Studios' based on core economic business exposure: Baweja Studios - Feature film production, motion pictures, animation ",,"Baweja Studios - Feature film production, motion pictures, animation and digital content development",0.0,NSE TRADE-TO-TRADE (T2T),False,2026-08-27,NO_CHANGE,0
BEACON,BEACON,,SM,SME,SHIPBUILDING & PORTS,Marine Offshore Vessels & Tugs,SHIPBUILDING & PORTS,Marine Offshore Vessels & Tugs,SHIPBUILDING & PORTS,Marine Offshore Vessels & Tugs,SHIPBUILDING & PORTS,Marine Offshore Vessels & Tugs,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'SHIPBUILDING & PORTS' and Industry 'Marine Offshore Vessels & Tugs' based on core economic business exposure: Beacon Marine - Marine civil construction, vessel chartering and u",,"Beacon Marine - Marine civil construction, vessel chartering and underwater dredging engineering",0.0,NSE EMERGE (SME),False,2026-08-27,NO_CHANGE,0
BEWLTD,BEWLTD,,SM,SME,CAPITAL GOODS & MACHINERY,Pumps & Compressors,CAPITAL GOODS & MACHINERY,Pumps & Compressors,CAPITAL GOODS & MACHINERY,Pumps & Compressors,CAPITAL GOODS & MACHINERY,Pumps & Compressors,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'CAPITAL GOODS & MACHINERY' and Industry 'Pumps & Compressors' based on core economic business exposure: Heavy industrial centrifugal slurry pumps, dredging pumps and fluid syst",,"Heavy industrial centrifugal slurry pumps, dredging pumps and fluid systems.",0.0,NSE EMERGE (SME),False,2026-08-27,NO_CHANGE,0
BHADORA,BHADORA,,ST,SME,MINING & MINERALS,Industrial Minerals,MINING & MINERALS,Industrial Minerals,MINING & MINERALS,Industrial Minerals,MINING & MINERALS,Industrial Minerals,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'MINING & MINERALS' and Industry 'Industrial Minerals' based on core economic business exposure: Quarrying and processing of building stones, quartz and construction aggregates.",,"Quarrying and processing of building stones, quartz and construction aggregates.",0.0,NSE TRADE-TO-TRADE (T2T),False,2026-08-27,NO_CHANGE,0
BIKEWO,BIKEWO,,ST,SME,AUTOMOBILE,Electric Vehicles (EV),AUTOMOBILE,Electric Vehicles (EV),AUTOMOBILE,Electric Vehicles (EV),AUTOMOBILE,Electric Vehicles (EV),,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'AUTOMOBILE' and Industry 'Electric Vehicles (EV)' based on core economic business exposure: Bikewo Green Tech - Retailing of electric two-wheelers, EV battery charging infrastr",,"Bikewo Green Tech - Retailing of electric two-wheelers, EV battery charging infrastructure and accessories",0.0,NSE TRADE-TO-TRADE (T2T),False,2026-08-27,NO_CHANGE,0
BIOPOL,BIOPOL,,SM,SME,CHEMICALS,Specialty Chemicals,CHEMICALS,Specialty Chemicals,CHEMICALS,Specialty Chemicals,CHEMICALS,Specialty Chemicals,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,Classified into Sector 'CHEMICALS' and Industry 'Specialty Chemicals' based on core economic business exposure: Biopol Chemicals - Specialized auxiliary enzymes and finishing chemicals for denim proce,,Biopol Chemicals - Specialized auxiliary enzymes and finishing chemicals for denim processing,0.0,NSE EMERGE (SME),False,2026-08-27,NO_CHANGE,0
BIRDYS,BIRDYS,,SM,SME,FOOD PROCESSING,Packaged Foods & Snacks,FOOD PROCESSING,Packaged Foods & Snacks,FOOD PROCESSING,Packaged Foods & Snacks,FOOD PROCESSING,Packaged Foods & Snacks,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,ANNUAL_REPORT_CONCALL_AUDIT,"Classified into Sector 'FOOD PROCESSING' and Industry 'Packaged Foods & Snacks' based on core economic business exposure: Birdys Bakery - Retail chain of freshly baked gourmet cakes, pastries and bake",,"Birdys Bakery - Retail chain of freshly baked gourmet cakes, pastries and bakery snacks",0.0,NSE EMERGE (SME),False,2026-08-27,NO_CHANGE,0
BLUEPEBBLE,BLUEPEBBLE,,SM,SME,PROFESSIONAL & CONSUMER SERVICES,Design & Facility Architecture,PROFESSIONAL & CONSUMER SERVICES,Design & Facility Architecture,PROFESSIONAL & CONSUMER SERVICES,Design & Facility Architecture,PROFESSIONAL & CONSUMER SERVICES,Design & Facility Architecture,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'PROFESSIONAL & CONSUMER SERVICES' and Industry 'Design & Facility Architecture' based on core economic business exposure: Spatial architectural design, interior environmental g",,"Spatial architectural design, interior environmental graphics and experiential branding.",0.0,NSE EMERGE (SME),False,2026-08-27,NO_CHANGE,0
BLUEWATER,BLUEWATER,,ST,SME,SHIPBUILDING & PORTS,Marine Offshore Vessels & Tugs,SHIPBUILDING & PORTS,Marine Offshore Vessels & Tugs,SHIPBUILDING & PORTS,Marine Offshore Vessels & Tugs,SHIPBUILDING & PORTS,Marine Offshore Vessels & Tugs,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'SHIPBUILDING & PORTS' and Industry 'Marine Offshore Vessels & Tugs' based on core economic business exposure: Offshore marine tugs, vessel chartering, barge transport and marin",,"Offshore marine tugs, vessel chartering, barge transport and marine support.",0.0,NSE TRADE-TO-TRADE (T2T),False,2026-08-27,NO_CHANGE,0
BMETRICS,BMETRICS,,SM,SME,IT SERVICES,Enterprise Software & SaaS,IT SERVICES,Enterprise Software & SaaS,IT SERVICES,Enterprise Software & SaaS,IT SERVICES,Enterprise Software & SaaS,,HIGH,NO_CHANGE,Current classification consistent with exposure_v3,COMPANY_NAME_AND_SECURITY_MASTER,"Classified into Sector 'IT SERVICES' and Industry 'Enterprise Software & SaaS' based on core economic business exposure: Data analytics software, business intelligence metrics and enterprise reporting",,"Data analytics software, business intelligence metrics and enterprise reporting.",0.0,NSE EMERGE (SME),False,2026-08-27,NO_CHANGE,0
